source_id,source_id_dr2,source_id_dr3,HD Number,GJ Number,HIP Number,RA,DEC,V_mag,Phot G Mean Mag,Phot BP Mean Mag,Phot RP Mean Mag,BP-RP,Parallax,Distance [pc],T_eff [K],Mass [M_Sun],Luminosity [L_Sun],Radius [R_Sun],HZ_limit [AU],Orbital Period [days],Yearly_Observable_nights,K_σ_RV_total [m/s],HZ Detection Limit [M_Earth],K_σ_photon [m/s],HZ Detection Limit (σ_photon) [M_Earth],σ_photon [m/s],σ_p-mode [m/s],σ_granulation [m/s],σ_supergranulation [m/s],"σ_RV,total [m/s]",Density [Solar unit],logg_gaia,log_rhk,activity_noise_floor [m/s],rhk_source,Gaia Spectral type,Object Type,Stellar Parameter Source,SIMBAD Spectral Type,Readable Spectral Type (experimental),HWO_match,LOPS2_match,TESS_confirmed_match,TESS_candidate_match,sum_score
Gaia DR3 5488567574038257280,5488567574038257280,5488567574038257280,HD  63765,,38041,116.9582970992207,-54.26538360731261,7.922089576721191,7.922089576721191,8.293935775756836,7.37880802154541,0.9151277542114258,30.75323644852065,32.51690278757974,5370.052734375,0.9183199405670166,0.5342724323272705,0.7895458340644836,0.7379677644182308,241.6030111917078,248,0.1045204427064182,0.9623275941455899,0.08793353075710474,0.8096106456025906,0.4611690182917286,0.4675527854323524,0.2749832531925167,0.6622719791603555,0.5481593828807019,1.865786625594561,4.480999946594238,-4.91527329125,1.700772936457459,HD_number_match,G,PM*,GAIA,G9V,G9V,0,1,1,0,2.0
Gaia DR3 5485320853638354304,5485320853638354304,5485320853638354304,HD  51608,GJ 253,33229,103.7137035181827,-55.26004107774681,7.971663951873779,7.971663951873779,8.357736587524414,7.41334867477417,0.9443879127502441,28.60685881151777,34.95665171030164,5437.41015625,0.838706374168396,0.6056336164474487,0.9255509376525879,0.7835910273305529,276.6129271908663,272,0.1080189637745578,0.9793900807350459,0.08878065395414401,0.8049595071596048,0.487579879730921,0.520270723284103,0.3185716674060267,0.7672506824613615,0.5932359249466785,1.057813166402041,4.449999809265137,-5.26212586972,0.4517218064866484,HD_number_match,G,PM*,GAIA,K0IV-V,K0IV-V,0,1,1,0,2.0
Gaia DR3 5540006949934104448,5540006949934104448,5540006949934104448,HD  70642,GJ 304,40952,125.3660714905395,-39.70441185773698,7.00758171081543,7.00758171081543,7.346343040466309,6.498011112213135,0.8483319282531738,34.14779002621171,29.28447197409859,5579.86572265625,0.9473373889923096,0.9796050190925598,1.025261521339417,0.9908722018490591,370.0985562251229,277,0.09039697195528502,0.9795374390983049,0.06028146139589721,0.6532071489081364,0.3340034432138543,0.6265909002130564,0.3540928043687341,0.8528000873985728,0.500865426783206,0.8790239398690782,4.32480001449585,-4.85104234076,2.17405093275327,HIP_number_match,G,PM*,GAIA,G6VCN+0.5,G6V,0,1,1,0,2.0
Gaia DR3 2898239468873596800,2898239468873596800,2898239468873596800,HD  45184,GJ 3394,30503,96.18199432228883,-28.78065704294952,6.221315860748291,6.221315860748291,6.531440734863281,5.739753246307373,0.7916874885559082,45.67823640181501,21.89226377313169,5739.9775390625,1.030588746070862,1.132199168205261,1.031706929206848,1.058385282296509,391.7114378010558,244,0.08499695810810516,0.9928278990077611,0.04788631990480364,0.5593479512741072,0.2490019885905888,0.6562597885981739,0.3450079290752939,0.8309199973525095,0.4419719793699595,0.9384612687342339,4.362400054931641,-4.84114118048,2.257904870596253,HD_number_match,G,PM*,GAIA,G2Va,G2V,0,1,1,0,2.0
Gaia DR3 2893174259322992256,2893174259322992256,2893174259322992256,HD  45364,,30579,96.41058207798348,-31.48100529188216,7.893655776977539,7.893655776977539,8.259308815002441,7.353040218353271,0.9062685966491699,29.1339155676478,34.32425681601362,5444.62353515625,0.9003481864929199,0.6193772554397583,0.8932859301567078,0.7922026853230741,271.3891501285914,246,0.1092052653603949,1.031508891812963,0.09037009795924322,0.8535994971610116,0.4719989011802659,0.5096565455285456,0.2999102833646699,0.7223064482236194,0.5703741217194692,1.263103717360552,4.483099937438965,-5.2346535692,0.5017357827716113,HD_number_match,G,PM*,GAIA,G8V,G8V,0,1,1,0,2.0
Gaia DR3 5287961677550103424,5287961677550103424,5287961677550103424,HD  65216,,38558,118.4209259154172,-63.64666883397953,7.805760860443115,7.805760860443115,8.142148971557617,7.293891906738281,0.8482570648193359,28.44189194204323,35.15940507887891,5560.89697265625,0.9868096113204956,0.6940705180168152,0.8655044436454773,0.8346926377804004,280.3602585197432,240,0.1102804875051188,1.119398316686435,0.09271830857421633,0.9411340200973788,0.4783105634740708,0.5221904431389133,0.2866184586233722,0.6902943057535872,0.5689094519724356,1.52203789313697,4.438399791717529,-4.87213173786,2.005678481860342,HIP_number_match,G,PM*,GAIA,G5V,G5V,0,1,1,0,2.0
Gaia DR3 2919760965880144384,2919760965879179136,2919760965880144384,HD  47186,,31540,99.03672463657057,-27.62346496204088,7.461399555206299,7.461399555206299,7.807357311248779,6.947524070739746,0.8598332405090332,26.74762905531063,37.3864912636604,5552.3828125,0.9234433770179749,1.052093625068665,1.077739238739014,1.028019210899761,396.1320424198188,258,0.1061311963187467,1.15652441571788,0.07604593676234533,0.8286817225507451,0.4066078775164453,0.6536208256372628,0.3773856444503799,0.908898759306921,0.5674699045171687,0.7376819984357272,4.301400184631348,-5.00788824647,1.19372835758278,HD_number_match,G,PM*,GAIA,G6V,G6V,0,1,1,0,2.0
Gaia DR3 5945941905576552064,5945941905576552064,5945941905576552064,HD 160691,GJ 691,86796,266.0361549633902,-51.8349016618794,4.942751884460449,4.942751884460449,5.293322086334229,4.442713260650635,0.8506088256835938,64.08529417744371,15.60420394156469,5590.91357421875,0.9885634779930115,1.848004221916199,1.389123320579529,1.360347364513246,582.7948579859706,258,0.09367869533107052,1.214993682069073,0.02427524671880936,0.3148450273542501,0.1296911208995354,0.8292876609956524,0.4656007607000228,1.121356787031286,0.5004808042786599,0.3687925631167011,4.21999979019165,-4.97260383257,1.366084733411135,HD_number_match,F,PM*,GAIA,G3IV-V,G3IV-V,1,0,1,0,2.0
Gaia DR3 4430238051199001216,4430238051199001216,4430238051199001216,HD 141004,GJ 598,77257,236.6098890459251,7.352758689332476,4.246856212615967,4.246856212615967,4.570348262786865,3.787848234176636,0.7825000286102295,83.921443569609,11.91590560725455,6017.0,1.056042909622192,2.062649965286255,1.360356688499451,1.412781652110512,596.7810845354397,205,0.1033391567634332,1.411722102729332,0.03471369055928517,0.4742257026737258,0.1653029928357319,0.8839171997914501,0.4438634136298953,1.069004377571099,0.4920903428848256,0.419491510536897,,-4.8579790011,2.117165742711148,HD_number_match,,PM*,GAIA,G0-V,G0V,1,0,1,0,2.0
Gaia DR3 5579783574073770112,5579783574073770112,5579783574073770112,HD  50499,,32970,103.0080634084936,-33.91525742140188,7.071408748626709,7.071408748626709,7.36391019821167,6.613381385803223,0.7505288124084473,21.59894841021378,46.29855032790007,5890.71875,1.141908764839172,2.248073816299438,1.351768136024475,1.482357141702658,616.8177100138961,273,0.1089278526472744,1.585028464567097,0.07117140758238728,1.035627749375385,0.3910564284127748,0.8779189824335282,0.4331096756335663,1.043104984558919,0.5985119369966985,0.4623009558876636,4.204500198364258,-4.97177869351,1.370400059373017,HD_number_match,F,PM*,GAIA,G0/2V,G0/2V,0,1,1,0,2.0
Gaia DR3 3494677900774838144,3494677900774838144,3494677900774838144,HD 104067,GJ 1153,58451,179.7923752668886,-20.35566459910368,7.896849588732719,7.632170677185059,8.12775707244873,6.974382877349854,1.153374195098877,49.14696348449504,20.34713701723366,4852.3134765625,0.8226277232170105,0.293622225522995,0.7264063358306885,0.5581335956481536,167.8992820703826,237,0.08827337643170761,0.6689697609063088,0.0720105981084067,0.5457241418262722,0.3692478535056999,0.3499869230922613,0.2394003876164554,0.5765739065117034,0.4526383008239933,2.146171735106551,4.52209997177124,-4.88017829427,1.944930251984003,HD_number_match,K,PM*,GAIA,K2V,K2V,0,0,1,1,1.5
Gaia DR3 5660492297395345408,5660492297395345408,5660492297395345408,HD  86226,,48739,149.1234883901837,-24.09917937111891,7.783810138702393,7.783810138702393,8.083977699279785,7.311752796173096,0.7722249031066895,21.9300739315949,45.5994814754951,5805.1826171875,1.036263704299927,1.16556990146637,1.039183735847473,1.071049200911227,397.6694709892042,267,0.1177110325028949,1.386957070197162,0.09652239492743524,1.137297118464037,0.525014571234091,0.6679256470283619,0.3461776972269244,0.8337372768047849,0.6402659953215032,0.9234072158199434,4.300300121307373,-4.88370295376,1.918903331075391,HD_number_match,F,PM*,GAIA,G2V,G2V,0,0,1,1,1.5
Gaia DR3 2552925644460225152,2552925644460225152,2552925644460225152,HD   4628,GJ 33,3765,12.09910707515499,5.27553944692346,5.708550517215729,5.467689037322998,5.938368320465088,4.828773975372314,1.109594345092773,134.4948476893115,7.435229060298576,4859.28955078125,0.8115914463996887,0.2948929667472839,0.7461936473846436,0.5591959525355515,169.5198506766486,205,0.06237187775450931,0.4699434000288659,0.02827068825336515,0.2130066279427033,0.1348215589241005,0.3531250953661143,0.2430057274774087,0.5852570373479933,0.2974484991848549,1.953362378381982,4.520400047302246,-4.91224981156,1.720542135488013,HD_number_match,G,PM*,GAIA,K2.5V,K2.5V,1,0,0,0,1.0
Gaia DR3 3211461469444773376,3211461469444773376,3211461469444773376,HD  32147,GJ 183,23311,75.2066176720424,-5.758598962923454,6.203080644965172,5.886491775512695,6.436380386352539,5.186892986297607,1.249487400054932,113.0714591247876,8.843964761225756,4626.91015625,0.78,0.2921585738658905,0.7966039180755615,0.5612658494055461,173.8797025413851,233,0.06397125151717828,0.4733936771236921,0.03294159620465778,0.243771115740314,0.1674807731528773,0.3480613314558483,0.2579154357867872,0.6211657042072173,0.3252409080935578,1.543004839729449,4.497799873352051,-5.01583925298,1.157995415576763,HD_number_match,K,PM*,,K3+V,K3V,1,0,0,0,1.0
Gaia DR3 4937000898856156288,4937000898855759104,4937000898856156288,HD  13445,GJ 86,10138,32.62294594706244,-50.82090583925884,6.083982253665924,5.893561840057373,6.31140661239624,5.297973155975342,1.013433456420898,92.92514044230325,10.76135042939101,5152.90771484375,0.871882975101471,0.3898578882217407,0.7342363595962524,0.6358208463855841,198.2970750733789,267,0.05996026175804119,0.4993050926119409,0.03238758309784729,0.2697000430619178,0.1762605750630261,0.4031171860100227,0.2525671920546212,0.608284949032451,0.3263173478080363,2.202675575853713,4.543900012969971,-4.76051422399,3.07288557101704,HD_number_match,K,PM*,GAIA,K1.5V,K1.5V,0,0,1,0,1.0
Gaia DR3 6380214844952702848,6380214844952702848,6380214844952702848,HD 222237,GJ 902,116745,354.9079315818153,-72.72542944515125,7.058919092321396,6.753961086273193,7.291834354400635,6.057794094085693,1.234040260314941,87.37235542781944,11.44526772917466,4775.31005859375,0.7474004030227661,0.2329394519329071,0.757837176322937,0.4985267883506855,148.6960216220077,218,0.07322013090134279,0.499870388054715,0.05089308890636157,0.3474447230257481,0.2502938033814835,0.3247714282592005,0.2365786569520069,0.5697780266531818,0.3600988943922479,1.717218700515589,,-5.19755357304,0.5781773426760709,HD_number_match,K,PM*,GAIA,K3+V,K3V,0,0,1,0,1.0
Gaia DR3 4780166972587269120,4780166972587269120,4780166972587269120,HD  27274,GJ 167,19884,63.9929255161337,-53.30804447302178,7.615119501881599,7.242782592773438,7.850983142852783,6.498486518859863,1.35249662399292,76.66379283678688,13.04396721055723,4421.54541015625,0.7112622261047363,0.196276992559433,0.7129349708557129,0.4632439827239588,136.5347094968345,249,0.07850912664056556,0.5040178382010304,0.06111404959276578,0.3923438264761021,0.3212279335837812,0.2932608865628251,0.2371516008641582,0.5711579095887533,0.4126600133073415,1.962817810084694,4.523099899291992,-4.88253965386,1.927454676720255,HIP_number_match,K,PM*,GAIA,K4.5Vk:,K4.5V,0,1,0,0,1.0
Gaia DR3 5640565607657897728,5640565607657897728,5640565607657897728,HD  72673,GJ 309,41926,128.2087598415853,-31.49746297688187,6.168385028839111,6.168385028839111,6.567158222198486,5.590499877929688,0.9766583442687988,82.20799300166873,12.16426728699849,5207.11376953125,0.8796972632408142,0.3965052664279938,0.7812532186508179,0.639859950770435,199.2985021545821,265,0.0612829777754796,0.5142270754519023,0.03483671817850876,0.2923158168473396,0.1888775236591095,0.4071262100320436,0.2511313079461034,0.604826753671997,0.3322637059374206,1.844836073434816,4.540200233459473,-4.95761449701,1.446638220150187,HD_number_match,G,PM*,GAIA,K1V,K1V,1,0,0,0,1.0
Gaia DR3 5117974602912370432,5117974602912370432,5117974602912370432,HD  14412,GJ 95,10798,34.74269374763958,-25.94371112925351,6.147863864898682,6.147863864898682,6.518683910369873,5.598161220550537,0.9205226898193359,77.91401913043707,12.83466070882423,5357.89697265625,0.79,0.4426325261592865,0.7770072221755981,0.6720296703271006,226.3666213024439,245,0.07124503696370195,0.5805884354341556,0.03884215390774687,0.3165315975298169,0.2024795389455585,0.4573794385815631,0.2912765650253199,0.701512928379299,0.3713919230852055,1.684038146036272,4.565100193023682,-4.83396592352,2.320686986757216,HD_number_match,G,PM*,GAIA,G8V,G8V,1,0,0,0,1.0
Gaia DR3 2904830113367963264,2904830113367963264,2904830113367963264,HD  35854,GJ 1079,25421,81.56270270243877,-32.50515745795846,7.684235645537377,7.422554492950439,7.915007591247559,6.767078876495361,1.147928714752197,55.98581713923642,17.86166659875671,4791.33349609375,0.8142279386520386,0.2808603048324585,0.7347522974014282,0.5470908198372783,163.7794482625512,255,0.07963814122036797,0.5944698375465558,0.06280353168466936,0.4688055836791272,0.3340449933390784,0.341866542956367,0.2380560008943804,0.5733360742261053,0.4235864073228266,2.052688939505551,4.53439998626709,-4.84427369597,2.231031307593514,HD_number_match,K,PM*,GAIA,K2/3V,K2/3V,0,1,0,0,1.0
Gaia DR3 5593584059906793088,5593584059906793088,5593584059906793088,HD  64379B,GJ 292 B,,118.062860646322,-34.70447719464107,8.119814760026932,7.942351341247559,8.3516263961792,7.16192626953125,1.189700126647949,54.55285373203484,18.33084672182373,4882.25,0.78,0.1925318241119385,0.6132871508598328,0.4514540978320804,125.434314465722,245,0.08999257295037823,0.597264586840566,0.07855313123405724,0.5213430612480869,0.4095694522330809,0.2950045438818469,0.2038237585166445,0.4908908538448916,0.4692137439882455,3.38145027489654,,,,Not found,,PM*,,K3V,K3V,0,1,0,0,1.0
Gaia DR3 4866978844438656768,4866978844438656768,4866978844438656768,HD  30876,GJ 3317,22451,72.46790807270285,-35.10813709607592,7.486979710493088,7.254369735717773,7.71633243560791,6.625423431396484,1.090909004211426,56.53743031557914,17.68739743596811,4899.6337890625,0.7693394422531128,0.3231841921806335,0.7889480590820312,0.5845295061831207,186.0775252645355,248,0.08012289545525493,0.600931333094001,0.05837454963633911,0.437816128990462,0.3061831180207961,0.3794227767478041,0.2672596522564537,0.6436703937227504,0.4202563978339027,1.566652810077779,4.522200107574463,,,Not found,K,PM*,GAIA,K2V,K2V,0,1,0,0,1.0
Gaia DR3 5559265690666327168,5559265690666327168,5559265690666327168,HD  53706,GJ 264.1 B,34069,105.9948808040473,-43.60965371718937,6.653335094451904,6.653335094451904,7.047281742095947,6.082799434661865,0.964482307434082,58.61789381185407,17.05963716829713,5192.06787109375,0.8178085088729858,0.4990285634994507,0.8730607032775879,0.7182563969326878,245.8310319542383,257,0.07472253872125048,0.6405059638040882,0.04386579393514078,0.3760084052720831,0.2341898425997983,0.4679628704784564,0.303493259299092,0.7309357175912067,0.3989272280734528,1.228904974015091,4.460999965667725,-5.0157464576,1.158406218943119,HD_number_match,G,PM*,GAIA,K0.5V,K0.5V,0,1,0,0,1.0
Gaia DR3 4784805056230587392,4784805056230587392,4784805056230587392,HD  30501,GJ 176.3,22122,71.40766656951732,-50.07570422723846,7.564913063678741,7.350633144378662,7.793331146240234,6.739973068237305,1.05335807800293,49.17978709347963,20.33355691636539,4987.77099609375,0.8541907668113708,0.3623020350933075,0.7205272912979126,0.616846211661014,191.4393359848347,248,0.08008126318518184,0.6501338783853824,0.06063052003364278,0.4922244426495094,0.3180125604154509,0.3858441859439972,0.2526012027154488,0.6083668605939637,0.4200334671827353,2.283513414484291,4.50439977645874,-4.78355089693,2.81387960096513,HIP_number_match,K,SB*,GAIA,K2V,K2V,0,1,0,0,1.0
Gaia DR3 3812355294262255104,3812355294261019904,3812355294262255104,HD  99492,GJ 429 B,55848,171.6895857640404,3.007159334792932,7.551049044513702,7.271236896514893,7.782514572143555,6.606719970703125,1.17579460144043,55.06176661082814,18.16142237258595,4800.5,0.7747453451156616,0.3283551931381226,0.7871105074882507,0.5913453358906897,188.6798570925165,218,0.08704553675469759,0.6589501765389779,0.06391028580113331,0.4838122169318529,0.3142885667739643,0.3766474753514465,0.2702575807523189,0.6508906299199994,0.4280596878541765,1.588736398459972,,-4.88993740097,1.873716643125635,HD_number_match,,PM*,GAIA,K3,K3,0,0,1,0,1.0
Gaia DR3 2623505219992303104,2623505219992303104,2623505219992303104,HD 215152,GJ 4291,112190,340.8380725457107,-6.402108803282873,8.082355416355133,7.812847137451172,8.313499450683594,7.15062141418457,1.162878036499023,46.33244237765348,21.58314884091472,4776.8017578125,0.7860532402992249,0.2871181070804596,0.7510403394699097,0.5534441228356145,169.6008214932021,244,0.09305334026230569,0.6864372357424408,0.07707688891280107,0.5685819167349401,0.401019096726623,0.3503361769068295,0.2496996148482411,0.6013786519768449,0.4841420948061566,1.855505173778881,4.533500194549561,-4.94291347175,1.530254399923059,HD_number_match,K,PM*,GAIA,K3V,K3V,0,0,1,0,1.0
Gaia DR3 3684934540986187776,3684934540986187776,3684934540986187776,HD 114783,GJ 3769,64457,198.1818244041562,-2.264990588677121,7.552055346155167,7.330857276916504,7.780782222747803,6.715017795562744,1.065764427185059,47.55293453509341,21.02919640557648,4989.46337890625,0.8133339285850525,0.4038302004337311,0.8148500323295593,0.6511979467934996,212.8032968138614,237,0.08503508875290962,0.692141867987385,0.06166002238516831,0.5018808552999139,0.3161444384050706,0.415168890247566,0.280034629921902,0.6744377573494458,0.435993522846668,1.503265976355402,4.493599891662598,-5.0913889783,0.8675495643182446,HD_number_match,K,PM*,GAIA,K1V,K1V,0,0,1,0,1.0
Gaia DR3 4383374219923745024,4383374219923745024,4383374219923745024,HD 149806,,81375,249.2855316509469,0.2546902697359427,6.884097099304199,6.884097099304199,7.291929721832275,6.306972026824951,0.9849576950073242,49.20360401812414,20.32371449115089,5251.236328125,0.8735226988792419,0.5460557341575623,0.8664572238922119,0.7495910548264471,253.5962097713544,218,0.0843373725071299,0.7632650159398997,0.05470089898988748,0.4950507858887073,0.2689615774943401,0.4770004207565027,0.2955436700017544,0.7117898598841051,0.4146826317322304,1.342866420576105,4.454100131988525,-4.8957603455,1.832474021463323,HD_number_match,G,PM*,GAIA,K0V,K0V,0,0,1,0,1.0
Gaia DR3 6029992663310612096,6029992663310612096,6029992663310612096,HD 154088,GJ 652,83541,256.1164346070391,-28.5838715417241,6.380115509033203,6.380115509033203,6.777419090270996,5.814102172851562,0.9633169174194336,54.72597918734041,18.27285714846244,5421.7109375,0.88,0.6974737048149109,0.9731488227844238,0.8414376561027859,300.4933340000245,245,0.07991660140289403,0.7691221339601575,0.0446127245284553,0.4293555192383298,0.232518629758427,0.5431756442769518,0.3263031156114082,0.7858711673283765,0.4165201486696716,0.9548714035477326,4.415500164031982,-5.03580189868,1.072923723684726,HD_number_match,G,PM*,,K0IV-V,K0V and K0V,0,0,1,0,1.0
Gaia DR3 4764556724971292544,4764556724971292544,4764556724971292544,HD  32778,GJ 186.1 A,23437,75.57063491821373,-56.07734659808622,6.856906890869141,6.856906890869141,7.177167415618896,6.358866691589355,0.818300724029541,44.81065066764761,22.31612317832242,5597.02490234375,0.9410041570663452,0.6894218325614929,0.910614013671875,0.8306797666808451,285.0348352657485,268,0.08215974977800933,0.8124145454887244,0.05759844827311912,0.5695467342719024,0.3139871110815777,0.5337637542417116,0.2985936085691918,0.7191353575750506,0.4478784282114387,1.246202314568057,4.454599857330322,-4.81306797714,2.513663609940659,HD_number_match,G,SB*,GAIA,G7VFe-1.4CH-1.2,G7V,0,1,0,0,1.0
Gaia DR3 6718894388002453120,6718894388002453120,6718894388002453120,HD 177565,GJ 744,93858,286.7175457009758,-37.8122904372201,5.980798244476318,5.980798244476318,6.326191902160645,5.45892333984375,0.8672685623168945,58.98601112979235,16.95317213092454,5677.0,0.971497118473053,0.8506513237953186,0.9553354382514954,0.9197359287773916,326.8264771149391,246,0.07715063508291689,0.8156387215897897,0.04157536444493577,0.439535942498102,0.217114009415754,0.5854961077716142,0.3189943419001716,0.7682686552670801,0.4028944528919016,1.11422744638118,,-5.23774879887,0.4958347880817718,HD_number_match,,PM*,GAIA,G6V,G6V,0,0,1,0,1.0
Gaia DR3 3023711269067191296,3023711269067191296,3023711269067191296,HD  38858,GJ 1085,27435,87.1458581131804,-4.095664047742017,5.805881023406982,5.805881023406982,6.129700660705566,5.313390254974365,0.8163104057312012,65.74459508507027,15.21037582946627,5647.2470703125,0.9917856454849243,0.8201383948326111,0.9333763122558594,0.9041765117960194,315.2928956572562,223,0.07710456668389519,0.8166230155551516,0.03977794002942686,0.4212925736626619,0.1977848894006869,0.568496232056369,0.3076206687742584,0.740876205276142,0.3833812958283005,1.219684468452063,4.426700115203857,-5.18342676277,0.6102553195268734,HD_number_match,G,PM*,GAIA,G2V,G2V,1,0,0,0,1.0
Gaia DR3 2966316109264052096,2966316109264052096,2966316109264052096,HD  39855,,27922,88.6260867669922,-19.7044505776955,7.336068630218506,7.336068630218506,7.689274787902832,6.802934169769287,0.8863406181335449,42.97592388775852,23.26884240142758,5575.5,0.94,0.4853743314743042,0.800166130065918,0.6976010386987114,219.4775046489202,240,0.09205324257390045,0.8337053195663243,0.07516197883847905,0.6807249786607528,0.3877977002768627,0.4518268374817772,0.2512909173389251,0.6052111582757296,0.4749480565153939,1.834794208303566,,-4.90714023932,1.754475074799812,HD_number_match,G,PM*,,G8VFe-0.7,G8V,0,0,1,0,1.0
Gaia DR3 5341787994441794176,5341787994441794176,5341787994441794176,HD 101930,GJ 3683,57172,175.8756123256443,-58.00533129753904,8.198644298563003,7.977683544158936,8.427275657653809,7.365348815917969,1.06192684173584,33.38140418434499,29.95679853602365,5083.0,0.8084009885787964,0.4502426385879517,0.859067976474762,0.6851447887555735,230.3580444278695,269,0.1002197586773212,0.8341880139715588,0.08204481969682023,0.682907303936989,0.4481446547579065,0.4428105706954323,0.294743728054333,0.7098632729716969,0.5474196825385858,1.275099999516869,,-5.36160072848,0.3088465758505252,HD_number_match,K,PM*,GAIA,K2V+,K2V,0,0,1,0,1.0
Gaia DR3 5461620846141553024,5461620846141553024,5461620846141553024,HD  90156,GJ 3597,50921,155.9801081759573,-29.64508920127813,6.755009651184082,6.755009651184082,7.09428071975708,6.24242115020752,0.8518595695495605,45.56275018557557,21.94775328370288,5533.74755859375,0.9621569514274597,0.7151665091514587,0.9041202664375305,0.8482114976269569,290.8550002891813,243,0.08334101424669771,0.8420537520010944,0.05610539528840243,0.5668728541058734,0.2912291414572764,0.5341625194199171,0.2991273636569048,0.7204208578163293,0.4326024601106688,1.301869069383329,4.42710018157959,-4.9043304972,1.773419071721555,HD_number_match,G,PM*,GAIA,G5V,G5V,0,0,1,0,1.0
Gaia DR3 4796263719738968832,4796263719738968832,4796263719738968832,HD  37706A,GJ 3360,,84.53831431254288,-46.10809921744259,7.358860015869141,7.358860015869141,7.714540004730225,6.828292369842529,0.8862476348876953,39.24855351822615,25.47864597189862,5473.384765625,0.9,0.5572919249534607,0.8149415254592896,0.7505817443288713,250.3335187658761,247,0.09219212669231593,0.8474617043672529,0.07146158342018341,0.6568994279106798,0.3740175752173255,0.4865162526808928,0.283843549359343,0.6836111909495288,0.4825176553511634,1.662888637250913,4.559599876403809,-4.82144595438,2.434443590207873,HD_number_match,G,PM*,,G9V,G9V,0,1,0,0,1.0
Gaia DR3 4777123623183866240,4777123623183866240,4777123623183866240,HD  31027A,,,72.40540809643494,-53.8804877585799,7.959220886230469,7.959220886230469,8.361394882202148,7.375976085662842,0.9854187965393066,33.92198637279849,29.47940574617659,5229.32373046875,0.8949698209762573,0.4387487471103668,0.798038125038147,0.6724950398901569,212.8985460720291,249,0.09871455500614423,0.8565168786018378,0.08298409069836885,0.7200283112673168,0.4361160993934134,0.4247010403583936,0.2591104582055963,0.6240438062489135,0.5187862675885463,1.760911266220679,4.552999973297119,-4.98107858629,1.322542225140906,HD_number_match,G,PM*,,,,0,1,0,0,1.0
Gaia DR3 4777373903814124032,4777373903814124032,4777373903814124032,HD  30278,,21960,70.8074140002084,-54.59430996088695,7.422847270965576,7.422847270965576,7.797876358032227,6.87469482421875,0.9231815338134766,36.62918559675795,27.30063428132866,5307.96337890625,0.8574466109275818,0.6102948188781738,0.9066588282585144,0.7906787492300734,277.2935824545388,246,0.0935903424929866,0.8618677083983447,0.06799096722112852,0.6261246358303719,0.3551084521215213,0.509930579031187,0.3165971107176706,0.7624951435302456,0.4888108378884725,1.150470279999971,4.439099788665771,-5.04224087151,1.046839625213801,HD_number_match,G,PM*,GAIA,G9V,G9V,0,1,0,0,1.0
Gaia DR3 4345775217221821312,4345775217221821312,4345775217221821312,HD 146233,GJ 616,79672,243.90633606006,-8.371641161548801,5.327651023864746,5.327651023864746,5.654931545257568,4.837854385375977,0.8170771598815918,70.73714672122247,14.136843884035,5678.427734375,1.00837779045105,1.074947237968445,1.023571133613586,1.033846053129964,382.3098064562949,241,0.0772346855083516,0.8819784031807346,0.0311173286056941,0.3553430898858596,0.1608129030818829,0.6427960327540995,0.3454334605974734,0.8319448510485695,0.399145252878214,0.9403059474794746,4.357100009918213,-4.87293721312,1.999512973022123,HD_number_match,F,PM*,GAIA,G2Va,G2V,1,0,0,0,1.0
Gaia DR3 4900108950849461248,4900108950847893376,4900108950849461248,HD   1581,GJ 17,1599,5.03560954742747,-64.86961713712722,4.07351016998291,4.07351016998291,4.369476795196533,3.600200653076172,0.7692761421203613,116.1825785409811,8.607142418062878,5857.8095703125,1.01790463924408,1.284846305847168,1.097423315048218,1.122138652111617,430.288261837298,264,0.07399296030463023,0.8844498366908119,0.01795096415254363,0.2145707814337348,0.09707933190130928,0.7085045377715447,0.3683486007759308,0.8871338673342237,0.400156063525744,0.7701663609643938,4.276899814605713,-5.21666982161,0.5374376606694651,HD_number_match,F,PM*,GAIA,F9.5V,F9.5V,1,0,0,0,1.0
Gaia DR3 5493588665684618752,5493588665684618752,5493588665684618752,HD  59468,GJ 275,36210,111.8540521157134,-51.40260964176078,6.547538757324219,6.547538757324219,6.894357681274414,6.028599739074707,0.865757942199707,44.51215886985845,22.46577172146897,5546.0859375,0.9098148345947266,0.8963723182678223,1.012188911437988,0.949136364059719,354.0459860759846,249,0.08716962876731285,0.9059662205338319,0.05066651404977946,0.5265842116160936,0.2661765769868887,0.609894545592037,0.3537578287517977,0.8519933293061315,0.457945722883261,0.8773407223400569,4.355100154876709,-5.30938811479,0.3770645722592777,HD_number_match,G,PM*,GAIA,G6.5V,G6.5V,0,1,0,0,1.0
Gaia DR3 5505483938387762816,5505483938387762816,5505483938387762816,HD  55720,,34739,107.8818996050268,-49.42057106939081,7.323100090026855,7.323100090026855,7.677492618560791,6.792271137237549,0.8852214813232422,36.20364563080764,27.62152768253388,5484.86279296875,0.8804658055305481,0.6830096244812012,0.9297241568565369,0.830557015713899,294.6057319493963,249,0.09567192670300285,0.9150218990240276,0.07039644880794317,0.673283109189962,0.3698905225473125,0.5412852017037303,0.3208678368577874,0.7727807962761127,0.5026977860464019,1.095595268762154,4.447700023651123,-4.9025781473,1.785337287437549,HIP_number_match,G,PM*,GAIA,G8V,G8V,0,1,0,0,1.0
